278,4.38821,0.0126089
279,4.38563,0.0100338
280,4.38306,0.00746033
281,4.38049,0.00488858
282,4.37792,0.00231858
283,4.55052,0.174919
284,4.54851,0.172905
285,4.54649,0.170891
286,4.54447,0.168875
287,4.54246,0.166858
288,4.54044,0.164841
289,4.53842,0.162823
290,4.5364,0.160803
291,4.53438,0.158783
292,4.53236,0.156763
293,4.53034,0.154742
294,4.52832,0.15272
295,4.5263,0.150697
296,4.52427,0.148674
297,4.52225,0.146651
298,4.52023,0.144627
299,4.5182,0.142602
300,4.51618,0.140577
301,4.51415,0.138552
302,4.51213,0.136526
303,4.5101,0.134501
304,4.50807,0.132475
305,4.50605,0.130448
306,4.50402,0.128422
307,4.50199,0.126395
308,4.49997,0.124369
309,4.49794,0.122342
310,4.49591,0.120315
311,4.49389,0.118288
312,4.49186,0.116261
313,4.48983,0.114234
314,4.48781,0.112208
315,4.48578,0.110181
316,4.48375,0.108155
317,4.48173,0.106128
318,4.4797,0.104102
319,4.47768,0.102076
320,4.47565,0.100051
321,4.47363,0.0980254
322,4.4716,0.0960004
323,4.46958,0.0939757
324,4.46755,0.0919514
325,4.46553,0.0899274
326,4.4635,0.0879039
327,4.46148,0.0858808
328,4.45946,0.0838582
329,4.45744,0.0818361
330,4.45541,0.0798145
331,4.45339,0.0777934
332,4.45137,0.0757729
333,4.44935,0.073753
334,4.44733,0.0717337
335,4.44531,0.0697151
336,4.4433,0.067697
337,4.44128,0.0656797
338,4.43926,0.063663
339,4.43725,0.0616471
340,4.43523,0.0596319
341,4.43322,0.0576175
342,4.4312,0.0556039
343,4.42919,0.053591
344,4.42718,0.051579
345,4.42517,0.0495678
346,4.42316,0.0475575
347,4.42115,0.045548
348,4.41914,0.0435395
349,4.41713,0.0415319
350,4.41512,0.0395252
351,4.41312,0.0375194
352,4.41111,0.0355146
353,4.40911,0.0335108
354,4.40711,0.031508
355,4.40511,0.0295062
356,4.40311,0.0275055
357,4.40111,0.0255058
358,4.39911,0.0235072
359,4.39711,0.0215097
360,4.39511,0.0195132
361,4.39312,0.0175179
362,4.39112,0.0155237
363,4.38913,0.0135306
364,4.38714,0.0115387
365,4.38515,0.00954802
366,4.38316,0.00755848
367,4.38117,0.00557015
368,4.37918,0.00358302
369,4.3772,0.00159713
370,4.53216,0.156557
371,4.53054,0.154941
372,4.52892,0.153325
373,4.52731,0.151708
374,4.52569,0.150091
375,4.52407,0.148474
376,4.52246,0.146857
377,4.52084,0.145239
378,4.51922,0.143622
379,4.5176,0.142004
380,4.51599,0.140387
381,4.51437,0.138769
382,4.51275,0.137151
383,4.51113,0.135534
384,4.50952,0.133916
385,4.5079,0.132298
386,4.50628,0.130681
387,4.50466,0.129063
388,4.50305,0.127445
389,4.50143,0.125828
390,4.49981,0.124211
391,4.49819,0.122593
392,4.49658,0.120976
393,4.49496,0.119359
394,4.49334,0.117742
395,4.49173,0.116125
396,4.49011,0.114509
397,4.48849,0.112892
398,4.48688,0.111276
399,4.48526,0.10966
400,4.48364,0.108044
401,4.48203,0.106429
402,4.48041,0.104814
403,4.4788,0.103199
404,4.47718,0.101584
405,4.47557,0.0999696
406,4.47396,0.0983555
407,4.47234,0.0967417
408,4.47073,0.0951282
409,4.46911,0.0935151
410,4.4675,0.0919024
411,4.46589,0.0902899
412,4.46428,0.0886779
413,4.46267,0.0870663
414,4.46105,0.085455
415,4.45944,0.0838442
416,4.45783,0.0822338
417,4.45622,0.0806238
418,4.45461,0.0790143
419,4.453,0.0774052
420,4.4514,0.0757966
421,4.44979,0.0741884
422,4.44818,0.0725808
423,4.44657,0.0709736
424,4.44497,0.0693669
425,4.44336,0.0677608
426,4.44175,0.0661552
427,4.44015,0.0645501
428,4.43855,0.0629456
429,4.43694,0.0613416
430,4.43534,0.0597381
431,4.43373,0.0581353
432,4.43213,0.056533
433,4.43053,0.0549313
434,4.42893,0.0533303
435,4.42733,0.0517298
436,4.42573,0.0501299
437,4.42413,0.0485307
438,4.42253,0.0469321
439,4.42093,0.0453341
440,4.41934,0.0437368
441,4.41774,0.0421402
442,4.41614,0.0405442
443,4.41455,0.0389489
444,4.41295,0.0373543
445,4.41136,0.0357604
446,4.40977,0.0341671
447,4.40817,0.0325746
448,4.40658,0.0309828
449,4.40499,0.0293917
450,4.4034,0.0278013
451,4.40181,0.0262117
452,4.40022,0.0246228
453,4.39863,0.0230347
454,4.39705,0.0214473
455,4.39546,0.0198607
456,4.39387,0.0182748
457,4.39229,0.0166898
458,4.39071,0.0151055
459,4.38912,0.013522
460,4.38754,0.0119393
461,4.38596,0.0103574
462,4.38438,0.00877634
463,4.3828,0.00719607
464,4.38122,0.00561663
465,4.37964,0.00403802
466,4.37806,0.00246023
467,4.37648,0.000883293
468,4.51662,0.141025
469,4.51531,0.139707
470,4.51399,0.138389
471,4.51267,0.137071
472,4.51135,0.135752
473,4.51003,0.134434
474,4.50872,0.133116
475,4.5074,0.131798
476,4.50608,0.13048
477,4.50476,0.129163
478,4.50344,0.127845
479,4.50213,0.126527
480,4.50081,0.12521
481,4.49949,0.123893
482,4.49817,0.122575
483,4.49686,0.121258
484,4.49554,0.119941
485,4.49422,0.118624
486,4.49291,0.117308
487,4.49159,0.115991
488,4.49027,0.114675
489,4.48896,0.113359
490,4.48764,0.112043
491,4.48633,0.110727
492,4.48501,0.109412
493,4.4837,0.108096
494,4.48238,0.106781
495,4.48107,0.105466
496,4.47975,0.104151
497,4.47844,0.102837
498,4.47712,0.101523
499,4.47581,0.100209
500,4.47449,0.0988948
501,4.47318,0.0975813
502,4.47187,0.096268
503,4.47055,0.094955
504,4.46924,0.0936423
505,4.46793,0.0923299
506,4.46662,0.0910177
507,4.46531,0.0897058
508,4.46399,0.0883943
509,4.46268,0.087083
510,4.46137,0.085772
511,4.46006,0.0844614
512,4.45875,0.083151
513,4.45744,0.081841
514,4.45613,0.0805313
515,4.45482,0.079222
516,4.45351,0.0779129
517,4.4522,0.0766043
518,4.4509,0.075296
519,4.4496,0.0739965
520,4.44832,0.0727191
521,4.44704,0.0714419
522,4.44576,0.0701648
523,4.44449,0.0688879
524,4.44321,0.0676112
525,4.44193,0.0663346
526,4.44066,0.0650582
527,4.43938,0.063782
528,4.43811,0.062506
529,4.43683,0.0612302
530,4.43555,0.0599546
531,4.43428,0.0586792
532,4.433,0.057404
533,4.43173,0.0561291
534,4.43045,0.0548544
535,4.42918,0.0535799
536,4.42791,0.0523057
537,4.42663,0.0510317
538,4.42536,0.049758
539,4.42408,0.0484845
540,4.42281,0.0472113
541,4.42154,0.0459383
542,4.42027,0.0446657
543,4.41899,0.0433933
544,4.41772,0.0421212
545,4.41645,0.0408494
546,4.41518,0.0395779
547,4.41391,0.0383067
548,4.41264,0.0370358
549,4.41136,0.0357653
550,4.41009,0.034495
551,4.40882,0.0332251
552,4.40756,0.0319555
553,4.40629,0.0306862
554,4.40502,0.0294173
555,4.40375,0.0281487
556,4.40248,0.0268805
557,4.40121,0.0256126
558,4.39994,0.024345
559,4.39868,0.0230779
560,4.39741,0.0218111
561,4.39614,0.0205447
562,4.39488,0.0192786
563,4.39361,0.018013
564,4.39235,0.0167477
565,4.39108,0.0154828
566,4.38982,0.0142183
567,4.38855,0.0129542
568,4.38729,0.0116905
569,4.38603,0.0104272
570,4.38476,0.00916433
571,4.3835,0.00790188
572,4.38224,0.00663984
573,4.38098,0.00537822
574,4.37972,0.00411703
575,4.37846,0.00285627
576,4.3772,0.00159595
577,4.37594,0.000336073
578,4.50405,0.128453
579,4.50298,0.127385
580,4.50192,0.126316
581,4.50085,0.125247
582,4.49978,0.124178
583,4.49871,0.123109
584,4.49764,0.12204
585,4.49657,0.120971
586,4.4955,0.119901
587,4.49443,0.118832
588,4.49336,0.117763
589,4.49229,0.116694
590,4.49122,0.115625
591,4.49016,0.114556
592,4.48909,0.113486
593,4.48802,0.112417
594,4.48695,0.111348
595,4.48588,0.110279
596,4.48481,0.10921
597,4.48374,0.108141
598,4.48267,0.107072
599,4.4816,0.106003
600,4.48053,0.104934
601,4.47946,0.103865
602,4.4784,0.102796
603,4.47733,0.101727
604,4.47626,0.100658
605,4.47519,0.0995895
606,4.47412,0.0985209
607,4.47305,0.0974523
608,4.47198,0.0963838
609,4.47092,0.0953154
610,4.46985,0.094247
611,4.46878,0.0931788
612,4.46771,0.0921106
613,4.46664,0.0910425
614,4.46557,0.0899745
615,4.46451,0.0889067
616,4.46344,0.0878389
617,4.46237,0.0867712
618,4.4613,0.0857037
619,4.46024,0.0846362
620,4.45917,0.0835689
621,4.4581,0.0825017
622,4.45703,0.0814347
623,4.45597,0.0803678
624,4.4549,0.079301
625,4.45383,0.0782343
626,4.45277,0.0771678
627,4.4517,0.0761014
628,4.45063,0.0750352
629,4.44957,0.0739692
630,4.4485,0.0729033
631,4.44744,0.0718375
632,4.44637,0.0707719
633,4.44531,0.0697065
634,4.44424,0.0686413
635,4.44318,0.0675762
636,4.44211,0.0665113
637,4.44105,0.0654466
638,4.43998,0.0643821
639,4.43892,0.0633177
640,4.43785,0.0622536
641,4.43679,0.0611896
642,4.43573,0.0601259
643,4.43466,0.0590623
644,4.4336,0.0579989
645,4.43254,0.0569358
646,4.43147,0.0558728
647,4.43041,0.0548101
648,4.42935,0.0537476
649,4.42828,0.0526853
650,4.42722,0.0516232
651,4.42616,0.0505613
652,4.4251,0.0494997
653,4.42404,0.0484383
654,4.42298,0.0473771
655,4.42192,0.0463162
656,4.42086,0.0452555
657,4.41979,0.044195
658,4.41873,0.0431348
659,4.41767,0.0420749
660,4.41661,0.0410151
661,4.41556,0.0399557
662,4.4145,0.0388965
663,4.41344,0.0378375
664,4.41238,0.0367788
665,4.41132,0.0357204
666,4.41026,0.0346622
667,4.4092,0.0336043
668,4.40815,0.0325467
669,4.40709,0.0314893
670,4.40603,0.0304322
671,4.40498,0.0293754
672,4.40392,0.0283189
673,4.40286,0.0272627
674,4.40181,0.0262067
675,4.40075,0.025151
676,4.3997,0.0240956
677,4.39864,0.0230405
678,4.39759,0.0219858
679,4.39653,0.0209313
680,4.39548,0.0198771
681,4.39442,0.0188232
682,4.39337,0.0177696
683,4.39232,0.0167163
684,4.39126,0.0156633
685,4.39021,0.0146106
686,4.38916,0.0135583
687,4.38811,0.0125062
688,4.38705,0.0114545
689,4.386,0.0104031
690,4.38495,0.00935201
691,4.3839,0.00830125
692,4.38285,0.00725081
693,4.3818,0.00620071
694,4.38075,0.00515093
695,4.3797,0.00410148
696,4.37865,0.00305237
697,4.3776,0.0020036
698,4.37655,0.000955157
699,4.49447,0.118866
700,4.49356,0.11796
701,4.49265,0.117054
702,4.49175,0.116148
703,4.49084,0.115243
704,4.48994,0.114337
705,4.48903,0.113432
706,4.48813,0.112526
707,4.48722,0.111621
708,4.48631,0.110715
709,4.48541,0.10981
710,4.4845,0.108905
711,4.4836,0.107999
712,4.48269,0.107094
713,4.48179,0.106189
714,4.48088,0.105284
715,4.47998,0.104379
716,4.47907,0.103474
717,4.47817,0.102569
718,4.47726,0.101664
719,4.47636,0.10076
720,4.47545,0.099855
721,4.47455,0.0989504
722,4.47365,0.0980459
723,4.47274,0.0971415
724,4.47184,0.0962372
725,4.47093,0.095333
726,4.47003,0.0944288
727,4.46912,0.0935248
728,4.46822,0.0926208
729,4.46732,0.091717
730,4.46641,0.0908132
731,4.46551,0.0899096
732,4.46461,0.089006
733,4.4637,0.0881026
734,4.4628,0.0871993
735,4.4619,0.086296
736,4.46099,0.0853929
737,4.46009,0.0844899
738,4.45919,0.083587
739,4.45828,0.0826843
740,4.45738,0.0817816
741,4.45648,0.0808791
742,4.45558,0.0799767
743,4.45467,0.0790744
744,4.45377,0.0781723
745,4.45287,0.0772703
746,4.45197,0.0763684
747,4.45107,0.0754667
748,4.45016,0.0745651
749,4.44926,0.0736636
750,4.44836,0.0727622
751,4.44746,0.0718611
752,4.44656,0.07096
753,4.44566,0.0700591
754,4.44476,0.0691584
755,4.44386,0.0682577
756,4.44296,0.0673573
757,4.44206,0.066457
758,4.44116,0.0655568
759,4.44026,0.0646568
760,4.43936,0.063757
761,4.43846,0.0628573
762,4.43756,0.0619578
763,4.43666,0.0610585
764,4.43576,0.0601593
765,4.43486,0.0592603
766,4.43396,0.0583614
767,4.43306,0.0574627
768,4.43216,0.0565642
769,4.43127,0.0556659
770,4.43037,0.0547678
771,4.42947,0.0538698
772,4.42857,0.052972
773,4.42767,0.0520743
774,4.42678,0.0511769
775,4.42588,0.0502796
776,4.42498,0.0493826
777,4.42409,0.0484857
778,4.42319,0.047589
779,4.42229,0.0466925
780,4.4214,0.0457962
781,4.4205,0.0449
782,4.4196,0.0440041
783,4.41871,0.0431084
784,4.41781,0.0422128
785,4.41692,0.0413175
786,4.41602,0.0404224
787,4.41513,0.0395274
788,4.41423,0.0386327
789,4.41334,0.0377382
790,4.41244,0.0368438
791,4.41155,0.0359497
792,4.41066,0.0350558
793,4.40976,0.0341621
794,4.40887,0.0332687
795,4.40798,0.0323754
796,4.40708,0.0314823
797,4.40619,0.0305895
798,4.4053,0.0296969
799,4.4044,0.0288045
800,4.40351,0.0279123
801,4.40262,0.0270203
802,4.40173,0.0261286
803,4.40084,0.0252371
804,4.39995,0.0243458
805,4.39905,0.0234547
806,4.39816,0.0225639
807,4.39727,0.0216733
808,4.39638,0.0207829
809,4.39549,0.0198928
810,4.3946,0.0190029
811,4.39371,0.0181132
812,4.39282,0.0172238
813,4.39193,0.0163346
814,4.39105,0.0154456
815,4.39016,0.0145569
816,4.38927,0.0136684
817,4.38838,0.0127801
818,4.38749,0.0118921
819,4.3866,0.0110044
820,4.38572,0.0101169
821,4.38483,0.00922962
822,4.38394,0.00834261
823,4.38306,0.00745584
824,4.38217,0.00656933
825,4.38128,0.00568306
826,4.3804,0.00479705
827,4.37951,0.00391129
828,4.37863,0.00302579
829,4.37774,0.00214054
830,4.37686,0.00125555
831,4.37597,0.000370818
832,4.48513,0.109534
833,4.48436,0.108758
834,4.48358,0.107983
835,4.48281,0.107208
836,4.48203,0.106433
837,4.48126,0.105658
838,4.48048,0.104883
839,4.47971,0.104108
840,4.47893,0.103333
841,4.47816,0.102558
842,4.47738,0.101783
843,4.47661,0.101009
844,4.47583,0.100234
845,4.47506,0.0994593
846,4.47428,0.0986849
847,4.47351,0.0979105
848,4.47274,0.0971362
849,4.47196,0.0963619
850,4.47119,0.0955878
851,4.47041,0.0948137
852,4.46964,0.0940397
853,4.46887,0.0932658
854,4.46809,0.092492
855,4.46732,0.0917183
856,4.46654,0.0909446
857,4.46577,0.0901711
858,4.465,0.0893976
859,4.46422,0.0886242
860,4.46345,0.0878509
861,4.46268,0.0870778
862,4.4619,0.0863047
863,4.46113,0.0855317
864,4.46036,0.0847588
865,4.45959,0.083986
866,4.45881,0.0832133
867,4.45804,0.0824407
868,4.45727,0.0816682
869,4.4565,0.0808958
870,4.45572,0.0801235
871,4.45495,0.0793513
872,4.45418,0.0785792
873,4.45341,0.0778073
874,4.45264,0.0770354
875,4.45186,0.0762637
876,4.45109,0.0754921
877,4.45032,0.0747205
878,4.44955,0.0739491
879,4.44878,0.0731778
880,4.44801,0.0724067
881,4.44724,0.0716356
882,4.44646,0.0708647
883,4.44569,0.0700939
884,4.44492,0.0693232
885,4.44415,0.0685526
886,4.44338,0.0677821
887,4.44261,0.0670118
888,4.44184,0.0662416
889,4.44107,0.0654715
890,4.4403,0.0647016
891,4.43953,0.0639317
892,4.43876,0.063162
893,4.43799,0.0623925
894,4.43722,0.061623
895,4.43645,0.0608537
896,4.43568,0.0600846
897,4.43492,0.0593155
898,4.43415,0.0585466
899,4.43338,0.0577779
900,4.43261,0.0570093
901,4.43184,0.0562408
902,4.43107,0.0554724
903,4.4303,0.0547042
904,4.42954,0.0539361
905,4.42877,0.0531682
906,4.428,0.0524004
907,4.42723,0.0516328
908,4.42646,0.0508653
909,4.4257,0.0500979
910,4.42493,0.0493307
911,4.42416,0.0485637
912,4.4234,0.0477968
913,4.42263,0.04703
914,4.42186,0.0462634
915,4.4211,0.045497
916,4.42033,0.0447307
917,4.41956,0.0439645
918,4.4188,0.0431985
919,4.41803,0.0424327
920,4.41727,0.041667
921,4.4165,0.0409015
922,4.41574,0.0401361
923,4.41498,0.0393811
924,4.41423,0.0386283
925,4.41348,0.0378756
926,4.41272,0.037123
927,4.41197,0.0363705
928,4.41122,0.0356182
929,4.41047,0.0348659
930,4.40971,0.0341138
931,4.40896,0.0333618
932,4.40821,0.0326099
933,4.40746,0.0318581
934,4.40671,0.0311064
935,4.40595,0.0303549
936,4.4052,0.0296035
937,4.40445,0.0288522
938,4.4037,0.028101
939,4.40295,0.02735
940,4.4022,0.026599
941,4.40145,0.0258482
942,4.4007,0.0250976
943,4.39995,0.024347
944,4.3992,0.0235966
945,4.39845,0.0228463
946,4.3977,0.0220962
947,4.39695,0.0213462
948,4.3962,0.0205963
949,4.39545,0.0198465
950,4.3947,0.0190969
951,4.39395,0.0183474
952,4.3932,0.0175981
953,4.39245,0.0168489
954,4.3917,0.0160998
955,4.39095,0.0153509
956,4.3902,0.0146021
957,4.38945,0.0138535
958,4.3887,0.013105
959,4.38796,0.0123566
960,4.38721,0.0116084
961,4.38646,0.0108603
962,4.38571,0.0101124
963,4.38496,0.0093646
964,4.38422,0.00861696
965,4.38347,0.00786948
966,4.38272,0.00712214
967,4.38197,0.00637496
968,4.38123,0.00562792
969,4.38048,0.00488104
970,4.37973,0.00413431
971,4.37899,0.00338773
972,4.37824,0.00264131
973,4.37749,0.00189504
974,4.37675,0.00114893
975,4.376,0.000402971
976,4.4776,0.101996
977,4.47694,0.101337
978,4.47628,0.100678
979,4.47562,0.100019
980,4.47496,0.09936
981,4.4743,0.0987011
982,4.47364,0.0980423
983,4.47298,0.0973835
984,4.47232,0.0967247
985,4.47167,0.0960659
986,4.47101,0.0954072
987,4.47035,0.0947485
988,4.46969,0.0940898
989,4.46903,0.0934312
990,4.46837,0.0927726
991,4.46771,0.092114
992,4.46706,0.0914554
993,4.4664,0.0907969
994,4.46574,0.0901385
995,4.46508,0.08948
996,4.46442,0.0888216
997,4.46376,0.0881632
998,4.4631,0.0875049
999,4.46245,0.0868466
1000,4.46179,0.0861884
