8.153123941, -0.7015051149
8.117722051, -0.7029571651
8.132767196, -0.7027915497
8.093895848, -0.7024700818
8.090455494, -0.7025574274
8.092434269, -0.7041563018
8.097879874, -0.7042349135
8.094808948, -0.7043671166
8.096395104, -0.7043462084

8.090655313, -0.7027809303
8.096527067, -0.7025604602
8.095355442, -0.7032123509
8.096858241, -0.7026354186
8.097342542, -0.7029315051
8.100337931, -0.7038984813
8.099131714, -0.7041689318
8.098940998, -0.7044604017

